typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20130101","2013","52","2013","60","BMU","Bermuda","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1239","false","-1","N/A",,"false","1239","false",,"false","54127",,"54127","0","true","false",
"C","A","20130101","2013","52","2013","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","9998","false","5","u","9505","false","9998","false",,"false","78412.26","74048.07","78412.26","0","false","true",
"C","A","20130101","2013","52","2013","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","733.4","false","8","kg","733.4","false","733.4","false",,"false",,"47603","47603","0","false","true",
"C","A","20130101","2013","52","2013","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15716","false","-1","N/A",,"false","15716","false",,"false","743151",,"743151","0","true","false",
"C","A","20130101","2013","52","2013","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39470","false","-1","N/A",,"false","39470","false",,"false",,"2191723","2191723","0","true","false",
"C","A","20130101","2013","52","2013","72","BWA","Botswana","M","Import","0","W00","World","0","W00","World","H2","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11602.97","false","8","kg","11602.97","false","11602.97","false","0","false","94821.17",,"94821.17","0","false","true",
"C","A","20130101","2013","52","2013","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H2","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13.96","false","8","kg","13.96","false","13.96","false","0","false",,"613.016","613.016","0","false","true",
"C","A","20130101","2013","52","2013","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","136238.725","true","8","kg","136208","false","136239.725","true","0","false","12632773","12334776","12632773","6","false","true",
"C","A","20130101","2013","52","2013","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10754.164","true","8","kg","10741","false","10466.164","true","0","false",,"976326","976326","6","false","true",
"C","A","20130101","2013","52","2013","84","BLZ","Belize","M","Import","0","W00","World","0","W00","World","H3","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","227","false","-1","N/A",,"false","227","false",,"false","5543",,"5543","0","true","false",
